,pathway_name,source,n_genes,mean_AD,mean_Ctrl,diff
GO:0098655,monoatomic cation transmembrane transport,GO:BP,5,-0.0378021175611537,-0.01844903064415259,-0.019353086917001112
GO:0098662,inorganic cation transmembrane transport,GO:BP,5,-0.0378021175611537,-0.01844903064415259,-0.019353086917001112
GO:0019934,cGMP-mediated signaling,GO:BP,4,0.21543066138067363,0.196077742102592,0.019352919278081637
GO:0050727,regulation of inflammatory response,GO:BP,12,0.2030496799370552,0.18370946116718795,0.019340218769867246
GO:0042116,macrophage activation,GO:BP,5,0.017447205291961802,0.03677941279291027,-0.019332207500948467
GO:0005771,multivesicular body,GO:CC,3,0.230730184748502,0.2114231377327319,0.0193070470157701
GO:0030135,coated vesicle,GO:CC,8,0.13634737710736583,0.11710652551442827,0.019240851592937563
GO:0008217,regulation of blood pressure,GO:BP,6,-0.00777977005226547,0.011444885602386117,-0.019224655654651587
GO:0031346,positive regulation of cell projection organization,GO:BP,4,0.23058355448179305,0.2114231377327319,0.01916041674906116
GO:0010811,positive regulation of cell-substrate adhesion,GO:BP,5,0.1463114764553089,0.12719600162208694,0.019115474833221957
GO:0030178,negative regulation of Wnt signaling pathway,GO:BP,3,0.23048703532784698,0.2114231377327319,0.019063897595115092
REAC:R-HSA-173623,Classical antibody-mediated complement activation,REAC,5,0.053780255633826025,0.03473687559006844,0.019043380043757586
GO:0000070,mitotic sister chromatid segregation,GO:BP,4,-0.3426802231037234,-0.36171955600195665,0.01903933289823323
GO:0051051,negative regulation of transport,GO:BP,9,0.15163524389267677,0.13259922488942005,0.019036019003256716
GO:0006022,aminoglycan metabolic process,GO:BP,7,0.0490693695401149,0.030046380388455834,0.019022989151659064
GO:0031960,response to corticosteroid,GO:BP,7,0.4067311778541335,0.4257450640587219,-0.019013886204588437
REAC:R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,REAC,3,-0.009193548387096776,-0.028205128205128206,0.019011579818031428
REAC:R-HSA-8854518,AURKA Activation by TPX2,REAC,3,-0.009193548387096776,-0.028205128205128206,0.019011579818031428
REAC:R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,REAC,3,-0.009193548387096776,-0.028205128205128206,0.019011579818031428
REAC:R-HSA-380259,Loss of Nlp from mitotic centrosomes,REAC,3,-0.009193548387096776,-0.028205128205128206,0.019011579818031428
REAC:R-HSA-5620912,Anchoring of the basal body to the plasma membrane,REAC,3,-0.009193548387096776,-0.028205128205128206,0.019011579818031428
REAC:R-HSA-380287,Centrosome maturation,REAC,3,-0.009193548387096776,-0.028205128205128206,0.019011579818031428
GO:1990782,protein tyrosine kinase binding,GO:MF,3,-0.46047108073835724,-0.47939305706379753,0.018921976325440293
GO:0044297,cell body,GO:CC,14,0.22493413064846463,0.20605602309229631,0.01887810755616831
GO:0010970,transport along microtubule,GO:BP,4,0.2240298156756891,0.24287887311379602,-0.018849057438106914
GO:0099111,microtubule-based transport,GO:BP,4,0.2240298156756891,0.24287887311379602,-0.018849057438106914
GO:0030705,cytoskeleton-dependent intracellular transport,GO:BP,4,0.2240298156756891,0.24287887311379602,-0.018849057438106914
GO:0016477,cell migration,GO:BP,32,0.09979898878088636,0.08096376610778913,0.01883522267309723
GO:0050806,positive regulation of synaptic transmission,GO:BP,4,0.22940154689663497,0.21056820210726288,0.018833344789372097
GO:0040008,regulation of growth,GO:BP,12,0.234153772916269,0.21537439525338836,0.018779377662880625
GO:0098916,anterograde trans-synaptic signaling,GO:BP,9,0.2274841057051494,0.2087114081503846,0.018772697554764795
GO:0099537,trans-synaptic signaling,GO:BP,9,0.2274841057051494,0.2087114081503846,0.018772697554764795
GO:0099536,synaptic signaling,GO:BP,9,0.2274841057051494,0.2087114081503846,0.018772697554764795
GO:0007268,chemical synaptic transmission,GO:BP,9,0.2274841057051494,0.2087114081503846,0.018772697554764795
GO:0030239,myofibril assembly,GO:BP,4,-0.3611409402483451,-0.37989004417951994,0.01874910393117485
GO:0051607,defense response to virus,GO:BP,4,-0.11604926065665395,-0.09730643963908887,-0.01874282101756508
GO:0007017,microtubule-based process,GO:BP,20,0.018901624259393294,0.037614751220418165,-0.01871312696102487
GO:0046165,alcohol biosynthetic process,GO:BP,5,0.2268766336179291,0.20822061488634155,0.018656018731587537
REAC:R-HSA-157118,Signaling by NOTCH,REAC,4,-0.35670955774956054,-0.3380902227810292,-0.018619334968531354
GO:0003018,vascular process in circulatory system,GO:BP,12,0.09918157046451018,0.08057100390538442,0.018610566559125755
GO:0034703,cation channel complex,GO:CC,3,0.00015723270440251458,-0.01844903064415259,0.018606263348555106
REAC:R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,REAC,3,-0.011279529146174314,0.0073099415204678385,-0.01858947066664215
GO:0050795,regulation of behavior,GO:BP,4,0.22968249497841095,0.2111144917479498,0.01856800323046115
GO:0016763,pentosyltransferase activity,GO:MF,3,-0.1251652663545118,-0.10662678416271099,-0.01853848219180082
GO:0003950,NAD+ poly-ADP-ribosyltransferase activity,GO:MF,3,-0.1251652663545118,-0.10662678416271099,-0.01853848219180082
GO:1990404,NAD+-protein mono-ADP-ribosyltransferase activity,GO:MF,3,-0.1251652663545118,-0.10662678416271099,-0.01853848219180082
GO:0090734,site of DNA damage,GO:CC,3,-0.1251652663545118,-0.10662678416271099,-0.01853848219180082
GO:0003684,damaged DNA binding,GO:MF,3,-0.1251652663545118,-0.10662678416271099,-0.01853848219180082
GO:0030101,natural killer cell activation,GO:BP,3,0.033578960875016516,0.015045262157447456,0.01853369871756906
GO:0051020,GTPase binding,GO:MF,3,-0.018516154243073242,0.0,-0.018516154243073242
GO:0031267,small GTPase binding,GO:MF,3,-0.018516154243073242,0.0,-0.018516154243073242
GO:0031349,positive regulation of defense response,GO:BP,11,0.2709989298859623,0.28945741699589556,-0.018458487109933253
GO:0021700,developmental maturation,GO:BP,4,0.08945680911950936,0.1079043948211242,-0.018447585701614838
GO:0071695,anatomical structure maturation,GO:BP,4,0.08945680911950936,0.1079043948211242,-0.018447585701614838
KEGG:05146,Amoebiasis,KEGG,6,0.07504943419188076,0.05660588603785701,0.01844354815402375
GO:0048770,pigment granule,GO:CC,3,0.2297982741658328,0.2114231377327319,0.018375136433100903
GO:0042470,melanosome,GO:CC,3,0.2297982741658328,0.2114231377327319,0.018375136433100903
GO:0050866,negative regulation of cell activation,GO:BP,5,0.1955492744455358,0.17718273859692188,0.01836653584861392
GO:0002274,myeloid leukocyte activation,GO:BP,7,0.016599398504691092,0.03496260538040121,-0.01836320687571012
GO:0002366,leukocyte activation involved in immune response,GO:BP,3,0.027333017289868998,0.008977601940655255,0.01835541534921374
GO:1901701,cellular response to oxygen-containing compound,GO:BP,27,0.07822518812720197,0.09650791633055314,-0.018282728203351167
GO:0050807,regulation of synapse organization,GO:BP,5,0.22789209955577516,0.20961013251417948,0.01828196704159568
GO:0050803,regulation of synapse structure or activity,GO:BP,5,0.22789209955577516,0.20961013251417948,0.01828196704159568
GO:0000785,chromatin,GO:CC,9,-0.17779610886625058,-0.15959996426324644,-0.018196144603004144
GO:0009057,macromolecule catabolic process,GO:BP,24,0.11634379936577302,0.09816319682457823,0.018180602541194787
REAC:R-HSA-5693532,DNA Double-Strand Break Repair,REAC,5,-0.1247657194370498,-0.10662678416271099,-0.01813893527433881
REAC:R-HSA-5693538,Homology Directed Repair,REAC,5,-0.1247657194370498,-0.10662678416271099,-0.01813893527433881
GO:0016757,glycosyltransferase activity,GO:MF,4,-0.1251652663545118,-0.10705613886868785,-0.018109127485823953
GO:0071248,cellular response to metal ion,GO:BP,6,-0.19504508164214002,-0.17697078697542926,-0.01807429466671076
GO:0015711,organic anion transport,GO:BP,3,0.2045492633930775,0.1864821185639248,0.018067144829152698
GO:0015849,organic acid transport,GO:BP,3,0.2045492633930775,0.1864821185639248,0.018067144829152698
GO:0046942,carboxylic acid transport,GO:BP,3,0.2045492633930775,0.1864821185639248,0.018067144829152698
GO:0005694,chromosome,GO:CC,16,-0.1849154009984064,-0.16685253720417223,-0.018062863794234163
GO:0009612,response to mechanical stimulus,GO:BP,7,0.1954955002627246,0.2135233209726536,-0.018027820709929004
GO:0006082,organic acid metabolic process,GO:BP,16,0.1839758916001606,0.20198010416542939,-0.018004212565268796
GO:0043436,oxoacid metabolic process,GO:BP,16,0.1839758916001606,0.20198010416542939,-0.018004212565268796
GO:0019752,carboxylic acid metabolic process,GO:BP,15,0.1839881743687461,0.20198010416542939,-0.017991929796683293
GO:0030334,regulation of cell migration,GO:BP,24,0.10398760152525688,0.08602313985921667,0.01796446166604021
GO:2000145,regulation of cell motility,GO:BP,24,0.10398760152525688,0.08602313985921667,0.01796446166604021
WP:WP5124,Alzheimer 39 s disease,WP,6,0.2261395207095139,0.2081783737439103,0.017961146965603608
WP:WP2059,Alzheimer 39 s disease and miRNA effects,WP,6,0.2261395207095139,0.2081783737439103,0.017961146965603608
GO:0010896,regulation of triglyceride catabolic process,GO:BP,4,0.2733885338068636,0.2913384909587736,-0.01794995715191
GO:0071345,cellular response to cytokine stimulus,GO:BP,16,0.2035907045549846,0.22147819996744228,-0.017887495412457682
GO:1905953,negative regulation of lipid localization,GO:BP,6,0.03360081015706094,0.015718214443260027,0.017882595713800915
GO:0002220,innate immune response activating cell surface receptor signaling pathway,GO:BP,6,-0.19990126851593962,-0.1820347293616482,-0.017866539154291428
GO:0002752,cell surface pattern recognition receptor signaling pathway,GO:BP,6,-0.19990126851593962,-0.1820347293616482,-0.017866539154291428
GO:0043500,muscle adaptation,GO:BP,7,0.24085721721033768,0.258696039525638,-0.017838822315300346
GO:0099177,regulation of trans-synaptic signaling,GO:BP,6,0.22838237324171168,0.21056820210726288,0.017814171134448803
GO:0050804,modulation of chemical synaptic transmission,GO:BP,6,0.22838237324171168,0.21056820210726288,0.017814171134448803
WP:WP3932,Focal adhesion PI3K Akt mTOR signaling,WP,3,-0.42237986624867174,-0.40460528673318114,-0.017774579515490607
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,GO:BP,16,0.08098438357041667,0.06321537382392547,0.01776900974649119
GO:0045321,leukocyte activation,GO:BP,17,0.06063987815245323,0.07839355784424139,-0.017753679691788156
GO:1902930,regulation of alcohol biosynthetic process,GO:BP,4,0.2268766336179291,0.20919173985128814,0.017684893766640952
GO:0040012,regulation of locomotion,GO:BP,26,0.10367522377140681,0.08602313985921667,0.017652083912190142
GO:0030662,coated vesicle membrane,GO:CC,7,0.13666940995438404,0.11902306063074013,0.01764634932364391
KEGG:05414,Dilated cardiomyopathy,KEGG,4,-0.13678224141395362,-0.15442812322009541,0.017645881806141794
KEGG:05410,Hypertrophic cardiomyopathy,KEGG,4,-0.13678224141395362,-0.15442812322009541,0.017645881806141794
GO:0017157,regulation of exocytosis,GO:BP,4,-0.027478834255942684,-0.045121951219512194,0.01764311696356951
REAC:R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,REAC,4,0.004382476629277843,-0.013164477798624142,0.017546954427901985
REAC:R-HSA-162599,Late Phase of HIV Life Cycle,REAC,4,0.009461469402165435,-0.008080869327590248,0.017542338729755684
REAC:R-HSA-162587,HIV Life Cycle,REAC,4,0.009461469402165435,-0.008080869327590248,0.017542338729755684
GO:0008380,RNA splicing,GO:BP,3,-0.003196294151708161,-0.020731707317073172,0.01753541316536501
GO:0002429,immune response-activating cell surface receptor signaling pathway,GO:BP,9,-0.20131223062991568,-0.18382896575956156,-0.01748326487035412
GO:0046394,carboxylic acid biosynthetic process,GO:BP,9,0.19894972506318973,0.2164104362744189,-0.017460711211229163
GO:0016053,organic acid biosynthetic process,GO:BP,9,0.19894972506318973,0.2164104362744189,-0.017460711211229163
GO:0055074,calcium ion homeostasis,GO:BP,5,0.21133567648834622,0.1938777863737647,0.017457890114581515
GO:0042127,regulation of cell population proliferation,GO:BP,33,0.019469256423790913,0.002036563862554675,0.017432692561236238
GO:0022411,cellular component disassembly,GO:BP,7,0.18377156374042444,0.20115268170364495,-0.017381117963220505
GO:0001937,negative regulation of endothelial cell proliferation,GO:BP,3,0.23551799706719972,0.2181423157130673,0.017375681354132422
WP:WP4522,Metabolic pathway of LDL HDL and TG including diseases,WP,5,0.1999213163002764,0.18263776619923272,0.017283550101043682
GO:0044325,transmembrane transporter binding,GO:MF,4,-0.4580336710772698,-0.4407988608161421,-0.017234810261127664
GO:0031663,lipopolysaccharide-mediated signaling pathway,GO:BP,4,-0.27660865091871606,-0.29377633700409345,0.017167686085377387
GO:0070374,positive regulation of ERK1 and ERK2 cascade,GO:BP,7,0.13801044795425885,0.12084362498630692,0.017166822967951925
GO:0048659,smooth muscle cell proliferation,GO:BP,6,0.13449509087259578,0.11736337871295496,0.01713171215964082
GO:0033002,muscle cell proliferation,GO:BP,6,0.13449509087259578,0.11736337871295496,0.01713171215964082
GO:0048660,regulation of smooth muscle cell proliferation,GO:BP,6,0.13449509087259578,0.11736337871295496,0.01713171215964082
GO:0030666,endocytic vesicle membrane,GO:CC,8,0.13614187795471686,0.11902306063074013,0.01711881732397673
GO:1990234,transferase complex,GO:CC,9,-0.1940477160952821,-0.17694695462446525,-0.01710076147081685
GO:0043168,anion binding,GO:MF,42,0.1250376923148122,0.1420905953392862,-0.017052903024473987
GO:0003073,regulation of systemic arterial blood pressure,GO:BP,3,0.007820344725492806,0.024811532217573946,-0.016991187492081138
GO:0003071,renal system process involved in regulation of systemic arterial blood pressure,GO:BP,3,0.007820344725492806,0.024811532217573946,-0.016991187492081138
GO:0008283,cell population proliferation,GO:BP,37,0.014236642577977743,-0.0027384615244779786,0.016975104102455722
GO:0180051,translation factor activity,GO:MF,3,-0.26688673404925123,-0.24992281540398747,-0.016963918645263754
GO:0032989,cellular anatomical entity morphogenesis,GO:BP,7,-0.362804927214611,-0.3797524742603227,0.01694754704571172
GO:0010927,cellular component assembly involved in morphogenesis,GO:BP,7,-0.362804927214611,-0.3797524742603227,0.01694754704571172
GO:0098839,postsynaptic density membrane,GO:CC,3,-0.011285734893523646,-0.028205128205128206,0.01691939331160456
GO:0099634,postsynaptic specialization membrane,GO:CC,3,-0.011285734893523646,-0.028205128205128206,0.01691939331160456
GO:0042158,lipoprotein biosynthetic process,GO:BP,3,0.2023760003976666,0.18547105306684203,0.016904947330824566
GO:0051918,negative regulation of fibrinolysis,GO:BP,5,0.030373111161565176,0.04725008922582927,-0.01687697806426409
GO:0042311,vasodilation,GO:BP,3,0.24311672099848075,0.2262424925659369,0.016874228432543853
GO:0070372,regulation of ERK1 and ERK2 cascade,GO:BP,8,0.1347741283792898,0.11790564497448937,0.01686848340480042
GO:2000377,regulation of reactive oxygen species metabolic process,GO:BP,6,0.1950966177023072,0.17823409861892986,0.016862519083377353
GO:0097305,response to alcohol,GO:BP,5,0.39756049143248695,0.4144226395491418,-0.016862148116654874
WP:WP5426,HDAC6 interactions in the central nervous system,WP,4,0.2286715537256284,0.21182675398650871,0.016844799739119676
GO:0002263,cell activation involved in immune response,GO:BP,4,0.02581431455085139,0.008977601940655255,0.016836712610196133
GO:0042542,response to hydrogen peroxide,GO:BP,5,0.34019507277301975,0.35701182290602645,-0.016816750133006708
GO:0001816,cytokine production,GO:BP,20,0.0015387020440231999,-0.015191604847867182,0.01673030689189038
GO:0001817,regulation of cytokine production,GO:BP,20,0.0015387020440231999,-0.015191604847867182,0.01673030689189038
GO:0001944,vasculature development,GO:BP,24,0.07617046846654096,0.05946398486760943,0.01670648359893153
GO:0001568,blood vessel development,GO:BP,24,0.07617046846654096,0.05946398486760943,0.01670648359893153
GO:0003012,muscle system process,GO:BP,11,0.2186884626958833,0.23538812396758177,-0.016699661271698474
GO:0007611,learning or memory,GO:BP,4,0.1993881000227855,0.18269566025492276,0.01669243976786275
GO:0050890,cognition,GO:BP,4,0.1993881000227855,0.18269566025492276,0.01669243976786275
GO:0019217,regulation of fatty acid metabolic process,GO:BP,6,0.19468158597777868,0.21134697953721465,-0.01666539355943597
GO:0072330,monocarboxylic acid biosynthetic process,GO:BP,6,0.19468158597777868,0.21134697953721465,-0.01666539355943597
GO:0006633,fatty acid biosynthetic process,GO:BP,6,0.19468158597777868,0.21134697953721465,-0.01666539355943597
GO:0042304,regulation of fatty acid biosynthetic process,GO:BP,6,0.19468158597777868,0.21134697953721465,-0.01666539355943597
GO:0031503,protein-containing complex localization,GO:BP,5,0.2106537155020048,0.22728010006519422,-0.016626384563189434
GO:0030099,myeloid cell differentiation,GO:BP,4,0.055816724953309894,0.07243921836988247,-0.016622493416572577
GO:0031625,ubiquitin protein ligase binding,GO:MF,4,-0.37363445197274303,-0.3902360230554773,0.016601571082734246
GO:0044389,ubiquitin-like protein ligase binding,GO:MF,4,-0.37363445197274303,-0.3902360230554773,0.016601571082734246
GO:0033116,endoplasmic reticulum-Golgi intermediate compartment membrane,GO:CC,3,-0.046227637824023365,-0.06280487804878049,0.016577240224757123
GO:0005793,endoplasmic reticulum-Golgi intermediate compartment,GO:CC,3,-0.046227637824023365,-0.06280487804878049,0.016577240224757123
GO:0045727,positive regulation of translation,GO:BP,4,-0.32966229526876173,-0.3461917337136728,0.01652943844491106
GO:0071772,response to BMP,GO:BP,3,-0.4167878455714236,-0.43330830716436575,0.016520461592942126
GO:0071773,cellular response to BMP stimulus,GO:BP,3,-0.4167878455714236,-0.43330830716436575,0.016520461592942126
GO:0030509,BMP signaling pathway,GO:BP,3,-0.4167878455714236,-0.43330830716436575,0.016520461592942126
GO:0032103,positive regulation of response to external stimulus,GO:BP,20,0.13821197037641372,0.1547106245542184,-0.01649865417780469
GO:0030449,regulation of complement activation,GO:BP,7,0.3744182954775471,0.3909057753671673,-0.016487479889620182
GO:0006874,intracellular calcium ion homeostasis,GO:BP,4,0.21133567648834622,0.19485812936486407,0.01647754712348215
GO:0006996,organelle organization,GO:BP,60,0.04426022901138461,0.060677389424343565,-0.01641716041295896
GO:0045859,regulation of protein kinase activity,GO:BP,10,0.10668272151380706,0.09028059092326414,0.01640213059054292
GO:0043549,regulation of kinase activity,GO:BP,10,0.10668272151380706,0.09028059092326414,0.01640213059054292
GO:0030018,Z disc,GO:CC,3,-0.02718773096821877,-0.010818713450292396,-0.016369017517926375
REAC:R-HSA-162582,Signal Transduction,REAC,38,0.05898589850803974,0.042617937928248605,0.016367960579791133
GO:0003723,RNA binding,GO:MF,21,-0.043521894673178976,-0.027184001773240523,-0.016337892899938453
GO:1902494,catalytic complex,GO:CC,18,0.12763243458391552,0.1438925766362549,-0.016260142052339388
GO:0048514,blood vessel morphogenesis,GO:BP,23,0.08271157411888237,0.06645484005745889,0.016256734061423486
GO:0006631,fatty acid metabolic process,GO:BP,8,0.1880268756168341,0.2042718479739558,-0.016244972357121717
GO:0071706,tumor necrosis factor superfamily cytokine production,GO:BP,7,-0.21794905239794266,-0.23418310527609565,0.016234052878152994
GO:0032640,tumor necrosis factor production,GO:BP,7,-0.21794905239794266,-0.23418310527609565,0.016234052878152994
GO:0032680,regulation of tumor necrosis factor production,GO:BP,7,-0.21794905239794266,-0.23418310527609565,0.016234052878152994
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,GO:BP,7,-0.21794905239794266,-0.23418310527609565,0.016234052878152994
GO:0043025,neuronal cell body,GO:CC,9,0.2653896052095802,0.24918828648008748,0.016201318729492736
GO:0046649,lymphocyte activation,GO:BP,11,0.05964719762690489,0.0758481245409802,-0.016200926914075306
KEGG:05165,Human papillomavirus infection,KEGG,5,-0.42075678681853323,-0.40460528673318114,-0.0161515000853521
GO:0010977,negative regulation of neuron projection development,GO:BP,3,0.1993881000227855,0.18326553950668395,0.01612256051610156
GO:0035239,tube morphogenesis,GO:BP,29,0.10330420604706758,0.08718800199339427,0.01611620405367331
GO:0042159,lipoprotein catabolic process,GO:BP,3,0.2268766336179291,0.21079537776621837,0.01608125585171072
GO:0090181,regulation of cholesterol metabolic process,GO:BP,3,0.2268766336179291,0.21079537776621837,0.01608125585171072
GO:0071402,cellular response to lipoprotein particle stimulus,GO:BP,3,0.2268766336179291,0.21079537776621837,0.01608125585171072
REAC:R-HSA-8964026,Chylomicron clearance,REAC,3,0.2268766336179291,0.21079537776621837,0.01608125585171072
GO:0010596,negative regulation of endothelial cell migration,GO:BP,4,0.2363619287169186,0.22029072577381187,0.016071202943106738
GO:0141061,disruption of cell in another organism,GO:BP,15,0.02501548387987203,0.04107753721865075,-0.016062053338778717
GO:0031640,killing of cells of another organism,GO:BP,15,0.02501548387987203,0.04107753721865075,-0.016062053338778717
GO:0141060,disruption of anatomical structure in another organism,GO:BP,15,0.02501548387987203,0.04107753721865075,-0.016062053338778717
GO:0043268,positive regulation of potassium ion transport,GO:BP,4,-0.034504804138950476,-0.01844903064415259,-0.016055773494797886
GO:0043270,positive regulation of monoatomic ion transport,GO:BP,4,-0.034504804138950476,-0.01844903064415259,-0.016055773494797886
GO:0006813,potassium ion transport,GO:BP,4,-0.034504804138950476,-0.01844903064415259,-0.016055773494797886
GO:0043266,regulation of potassium ion transport,GO:BP,4,-0.034504804138950476,-0.01844903064415259,-0.016055773494797886
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",GO:MF,7,0.0870951990326563,0.10314354419223774,-0.016048345159581437
REAC:R-HSA-166786,Creation of C4 and C2 activators,REAC,9,0.04224994297056846,0.026211795696660677,0.01603814727390778
GO:0097708,intracellular vesicle,GO:CC,66,0.27974711008092,0.2957814608021313,-0.016034350721211288
GO:0031410,cytoplasmic vesicle,GO:CC,66,0.27974711008092,0.2957814608021313,-0.016034350721211288
GO:0051701,biological process involved in interaction with host,GO:BP,4,0.11151972128574164,0.09548778790636243,0.016031933379379207
GO:0035295,tube development,GO:BP,30,0.10315359455759103,0.08718800199339427,0.01596559256419676
GO:0005737,cytoplasm,GO:CC,183,0.180035613645411,0.19599863759620414,-0.01596302395079313
GO:0097191,extrinsic apoptotic signaling pathway,GO:BP,9,0.09373152869488197,0.0777785067211083,0.01595302197377367
GO:0032787,monocarboxylic acid metabolic process,GO:BP,11,0.17911059568364945,0.1950156418430537,-0.015905046159404246
GO:0010565,regulation of ketone metabolic process,GO:BP,7,0.19468158597777868,0.21057154296410388,-0.0158899569863252
GO:0006935,chemotaxis,GO:BP,11,0.03339953149663725,0.04928067633359205,-0.015881144836954804
GO:0042330,taxis,GO:BP,11,0.03339953149663725,0.04928067633359205,-0.015881144836954804
GO:0030016,myofibril,GO:CC,6,-0.3627841930497374,-0.37857287110997606,0.015788678060238648
GO:0031109,microtubule polymerization or depolymerization,GO:BP,4,-0.4107960072099308,-0.4265669693918327,0.015770962181901882
GO:0046785,microtubule polymerization,GO:BP,4,-0.4107960072099308,-0.4265669693918327,0.015770962181901882
GO:0070507,regulation of microtubule cytoskeleton organization,GO:BP,4,-0.4107960072099308,-0.4265669693918327,0.015770962181901882
KEGG:05415,Diabetic cardiomyopathy,KEGG,4,0.24582522160213874,0.23009731048750776,0.015727911114630982
GO:0048646,anatomical structure formation involved in morphogenesis,GO:BP,27,0.0011390931270939398,-0.014548756691400261,0.0156878498184942
GO:0031974,membrane-enclosed lumen,GO:CC,100,0.23093286944373087,0.24661756477392566,-0.015684695330194787
GO:0043233,organelle lumen,GO:CC,100,0.23093286944373087,0.24661756477392566,-0.015684695330194787
GO:0070013,intracellular organelle lumen,GO:CC,100,0.23093286944373087,0.24661756477392566,-0.015684695330194787
GO:0007167,enzyme-linked receptor protein signaling pathway,GO:BP,21,0.05883306225182146,0.04317586732811955,0.015657194923701906
GO:0005622,intracellular anatomical structure,GO:CC,197,0.18601972980610448,0.2016766485974157,-0.015656918791311203
GO:0002695,negative regulation of leukocyte activation,GO:BP,4,0.10051289825437751,0.08487494268218476,0.015637955572192747
GO:0008037,cell recognition,GO:BP,13,0.16413168189811994,0.14849623877857734,0.015635443119542597
GO:0048009,insulin-like growth factor receptor signaling pathway,GO:BP,3,-0.042484926676754076,-0.026923076923076928,-0.015561849753677148
GO:0045833,negative regulation of lipid metabolic process,GO:BP,10,0.1861331010973687,0.17057260813193037,0.015560492965438322
GO:0001890,placenta development,GO:BP,4,-0.03926353323006586,-0.02371794871794872,-0.015545584512117138
GO:0010975,regulation of neuron projection development,GO:BP,5,0.19873003267639805,0.18326553950668395,0.0154644931697141
GO:0070371,ERK1 and ERK2 cascade,GO:BP,9,0.08578576665091539,0.07034285891201694,0.015442907738898448
KEGG:04148,Efferocytosis,KEGG,7,0.10814967503096173,0.1235594876255908,-0.015409812594629063
GO:0034097,response to cytokine,GO:BP,20,0.20569183221960124,0.22109095246887608,-0.01539912024927484
GO:1901652,response to peptide,GO:BP,20,0.20569183221960124,0.22109095246887608,-0.01539912024927484
GO:0042180,ketone metabolic process,GO:BP,10,0.18640673268048813,0.20179362236806578,-0.015386889687577648
GO:0005198,structural molecule activity,GO:MF,25,0.01308087388151121,-0.0022629152387977137,0.015343789120308923
GO:0033555,multicellular organismal response to stress,GO:BP,4,0.20382244217094092,0.18851047616857705,0.01531196600236387
REAC:R-HSA-5260271,Diseases of Immune System,REAC,3,-0.23953559250413456,-0.22424107887759553,-0.015294513626539025
REAC:R-HSA-5603041,IRAK4 deficiency (TLR2/4),REAC,3,-0.23953559250413456,-0.22424107887759553,-0.015294513626539025
REAC:R-HSA-5602498,MyD88 deficiency (TLR2/4),REAC,3,-0.23953559250413456,-0.22424107887759553,-0.015294513626539025
REAC:R-HSA-5602358,Diseases associated with the TLR signaling cascade,REAC,3,-0.23953559250413456,-0.22424107887759553,-0.015294513626539025
GO:0008083,growth factor activity,GO:MF,7,-0.055936118455365766,-0.07122446726014049,0.015288348804774726
GO:0014706,striated muscle tissue development,GO:BP,8,-0.27540888372367184,-0.29069580587240545,0.015286922148733617
GO:0060537,muscle tissue development,GO:BP,8,-0.27540888372367184,-0.29069580587240545,0.015286922148733617
REAC:R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,REAC,10,0.20173144446847063,0.21701810177689654,-0.015286657308425905
GO:0061061,muscle structure development,GO:BP,17,-0.2020208996078463,-0.1867871146700612,-0.0152337849377851
GO:0048469,cell maturation,GO:BP,3,0.1181809152453791,0.13339540942291897,-0.015214494177539867
GO:0031399,regulation of protein modification process,GO:BP,17,0.06442970161651079,0.049228165216703486,0.015201536399807307
GO:0030659,cytoplasmic vesicle membrane,GO:CC,17,0.12923088807772154,0.11403814041958979,0.01519274765813175
GO:0012506,vesicle membrane,GO:CC,17,0.12923088807772154,0.11403814041958979,0.01519274765813175
GO:0019318,hexose metabolic process,GO:BP,8,0.07394597504287918,0.058767732952729544,0.01517824209014964
GO:0005996,monosaccharide metabolic process,GO:BP,8,0.07394597504287918,0.058767732952729544,0.01517824209014964
GO:0006006,glucose metabolic process,GO:BP,8,0.07394597504287918,0.058767732952729544,0.01517824209014964
GO:0044089,positive regulation of cellular component biogenesis,GO:BP,10,-0.0009420993373142315,0.014213780456963568,-0.0151558797942778
GO:0040011,locomotion,GO:BP,28,0.10172088120414366,0.086566191287982,0.01515468991616166
GO:0042325,regulation of phosphorylation,GO:BP,16,0.0642277878692933,0.049228165216703486,0.014999622652589813
GO:0001932,regulation of protein phosphorylation,GO:BP,16,0.0642277878692933,0.049228165216703486,0.014999622652589813
GO:1901363,heterocyclic compound binding,GO:MF,39,0.09405332715099571,0.10902555229441017,-0.014972225143414467
GO:0050680,negative regulation of epithelial cell proliferation,GO:BP,5,0.1949037765124796,0.18004040429953072,0.014863372212948867
GO:0060840,artery development,GO:BP,5,0.22564939285545096,0.21079537776621837,0.014854015089232592
GO:0048844,artery morphogenesis,GO:BP,5,0.22564939285545096,0.21079537776621837,0.014854015089232592
GO:0030168,platelet activation,GO:BP,7,0.08910461929883129,0.07426518589218015,0.014839433406651142
GO:0030163,protein catabolic process,GO:BP,21,0.11623205658810098,0.10143324615964504,0.014798810428455947
