Protein.names,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
10E8 light chain variable region,22338.57536,,5175.324325,20508.22203,,24104.09984,47112.19868,,,,,,,,,,,,,,,,,,37944.84641,,,,,
10E8 light chain variable region (IGL c3101_light_IGLV3-19_IGLJ2),11169.28768,,,10254.11102,,12052.04992,23556.09934,,,,,,,,,,,,,,,,,,18972.4232,,,,,
78 kDa glucose-regulated protein (Binding-immunoglobulin protein) (Heat shock protein 70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein),,,1134.526313,,,,1401.725351,,,,,,,,,,,,,,,,,,,,,,1613.080425,
B cell receptor heavy chain variable region,,,,,,,,,,,,,,,,,,,,,,,103254.1598,,,,,,,
Cryocrystalglobulin CC1 heavy chain variable region,,,,,,,,,,,,,,,,,,,,,,,,,98855.68408,,,,,
Cryocrystalglobulin CC2 lambda light chain variable region,,,,,,,,,,,,,,,,,,,,,,,34642.65586,,,,,,,
IGL c2657_light_IGLV1-47_IGLJ1,,,,,,,,,,,,,,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c265_light_IGLV2-14_IGLJ2,,543.0296326,,,,,,,,,,,,,,,,,6185.949726,2693.92,,,,691.5485384,,,,,848.1468684,
IGL c2661_light_IGLV3-10_IGLJ2,,,,,70076.02131,,,,,,,,81442.37586,69356.1893,,,,,24912.20776,,,,,,,42594.71922,,,,
IGL c2673_light_IGLV6-57_IGLJ2,,,,,,7366.027624,,,,,20508.22203,,,,,,,,20508.22203,,,,,,,,,,,
IGL c2674_light_IGKV4-1_IGKJ2,,,,,,,,,2868.904547,,,,,,,,,,,,,,,,,,,,,
IGL c2685_light_IGLV1-47_IGLJ1,,,,,,,,,,,,,,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c2687_light_IGKV3-15_IGKJ1,,,,,,,,,,,,,,,28872.28587,,,,,,,,,,,,,,,
IGL c2697_light_IGKV6-21_IGKJ2,,,,,,,,629.2855981,,277.8508783,,,,,,,1493.269137,,,,,,10292.03148,,,581.2578833,,,,
IGL c2698_light_IGKV1-27_IGKJ2,,,,,,,,,44422.00937,,,,,,,,,,,,,,,,,,,,,
IGL c2701_light_IGLV2-23_IGLJ3,,,,,,,,,,,567.5643106,,,,,,,,,719.6,,,,,,,,,,
IGL c2710_light_IGLV1-47_IGLJ1,,,,,,,,,,,,,,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c2714_light_IGKV1-5_IGKJ2,,,,,,,,,17200.54874,,,,,,,,,,,,,,,,,,,,,
IGL c2729_light_IGLV6-57_IGLJ2,,,,,,7366.027624,,,,,20508.22203,8275.932807,8535.474848,,,,,,20508.22203,,,,,,,,,,,
IGL c2739_light_IGKV4-1_IGKJ1,,,,,,,,,,,,,,,74128.49372,,,,,,,,,,,,,,,
IGL c273_light_IGKV4-1_IGKJ2,,,,,,,,,2868.904547,,8046.574046,,,,,,,,,,,,,,,,,,,
IGL c2741_light_IGLV2-14_IGLJ1,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c2744_light_IGLV7-46_IGLJ2,10232.4424,,7586.927521,,14308.28005,,,20726.34539,,4317.711294,,,8515.672189,,3847.712018,,,,,,8608.811208,,,,,,5242.690568,9530.931807,4441.271598,
IGL c2747_light_IGLV1-51_IGLJ2,,,,,,,,,,,,,,,,,,,,,,,33445.88949,,10972.44289,,,,,
IGL c274_light_IGLV6-57_IGLJ3,,,,,,,,,,,,,,,4614.464338,,,,,,,,,,,5083.683015,,,,4352.614922
IGL c2757_light_IGLV2-14_IGLJ2,,,3029.785685,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c275_light_IGLV6-57_IGLJ3,,,,,,7366.027624,,,,,20508.22203,,,,,,,,20508.22203,,,9767.525004,,,,,,,,
IGL c2774_light_IGKV1-39_IGKJ1,,,,,,,,,,,,,,50857.66182,,,,,,,,,,,,,,,,
IGL c2776_light_IGLV2-14_IGLJ1,,543.0296326,,,,,,2140.496248,,1235.701681,,,,,,,,,6185.949726,2693.92,,,,691.5485384,,4941.293869,,,848.1468684,
IGL c2777_light_IGLV2-14_IGLJ1,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c2778_light_IGLV1-40_IGLJ2,,,107355.9645,,,,,,,,,,,,,,,,,,,,123802.0942,,,,,,,
IGL c277_light_IGKV2-28_IGKJ2,,,,,,,,,,,,115475.843,,,,,,,,,,,,,,,,,,
IGL c2791_light_IGLV2-14_IGLJ2,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c2794_light_IGLV2-14_IGLJ2,,543.0296326,,,,,,,,,,,,,,,,,6185.949726,2693.92,,,,691.5485384,,,,,848.1468684,
IGL c2798_light_IGLV2-14_IGLJ2,,,3029.785685,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c279_light_IGLV1-40_IGLJ2,,,,,,,,,,,,,,,,,,,,,,,123802.0942,,,,,,,
IGL c2801_light_IGLV3-19_IGLJ2,,,,10254.11102,,12052.04992,,,,,,,,,,,,,,,,,,,18972.4232,,,,,
IGL c2802_light_IGLV2-14_IGLJ2,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c2820_light_IGLV2-11_IGLJ1,,,,,,,,32357.21182,,,,9370.267415,,,15261.47477,,60902.40437,,6849.930075,,,,,,,,,,,
IGL c2821_light_IGLV2-23_IGLJ3,,,,,,,,,,,567.5643106,,,,,,,,,719.6,,,,427.5720275,,,,,,
IGL c2824_light_IGLV2-14_IGLJ2,,,3701.46145,,,,,,,,,,,,,,,,,,,56714.79419,,,,,,,,
IGL c2830_light_IGLV6-57_IGLJ3,,,,,,,,,,,,,,,4614.464338,,,,,,,,,,,5083.683015,,,,4352.614922
IGL c2833_light_IGKV1D-33_IGKJ2,18624.56847,10313.33359,,,,,,,,,,,,,,,,,,,,,,,,,,190487.8389,,
IGL c2851_light_IGKV1-27_IGKJ2,,,,,,,,,,,,,,,,,,28254.76573,,,,,,,,,,,,
IGL c2864_light_IGKV3-20_IGKJ4,,,,,,,,,,,,,,,,,,,,,,,,53460.04175,,,,,,
IGL c2865_light_IGKV3-11_IGKJ2,,,,,,,,,,,,,149569.5803,,,,,,,,,,,,,,,,,
IGL c286_light_IGKV4-1_IGKJ1,,,,,,,,,,,,,,,74128.49372,,,,,,,,,,,,,,,
IGL c2893_light_IGLV1-44_IGLJ2,,36195.618,,,,,,,,,,,42204.31335,,,,,28246.69898,,61516.05,,,,,25563.51935,,,21006.73921,45057.46828,22349.90214
IGL c2902_light_IGLV1-47_IGLJ3,,,,,,,,,,,,,,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c2904_light_IGKV4-1_IGKJ4,,6684.859535,,,,,20508.22203,,2868.904547,5303.315317,8046.574046,,,,,,,,,,,,,,,,,,,
IGL c290_light_IGKV4-1_IGKJ1 (IGL c514_light_IGKV4-1_IGKJ1),,,,,,,,,2868.904547,,,,,,,,,,,,,,,,,,,,,
IGL c2910_light_IGLV7-46_IGLJ3,,,7586.927521,,,,,20726.34539,,4317.711294,,,8515.672189,,3847.712018,,,,,,,,,,,,5242.690568,9530.931807,,
IGL c2918_light_IGKV4-1_IGKJ1,,,,,,,,,,,,,,,74128.49372,,,,,,,,,,,84651.04702,,,,
IGL c2920_light_IGKV4-1_IGKJ3,,,128189.7286,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c2936_light_IGKV3-15_IGKJ1,,,,,,,,,,,,,,,28872.28587,,,,,,,,,,,,,,,
IGL c2941_light_IGKV1-9_IGKJ1,,,,,,,,,,,,,,10803.48058,,,,,,,,,,,,,,,,
IGL c2944_light_IGLV2-23_IGLJ2,507.4627944,1059.819952,574.0190238,,734.460991,1388.293057,813.2441966,1435.578334,,899.3912895,732.134987,896.7484398,953.6021534,,544.0664243,,1155.19755,,,1198.15,,3836.676566,,,2491.402909,931.4710768,550.0416499,3549.36078,703.4186914,
IGL c2954_light_IGLV1-47_IGLJ3 (IGL c3994_light_IGLV1-47_IGLJ3),,,,,,,,,,,,,,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c2960_light_IGKV3-15_IGKJ2,109276.6415,,108212.7993,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c2974_light_IGLV1-47_IGLJ3,,,,,,,,,,,,,,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c2987_light_IGKV4-1_IGKJ1,,,,,,,,,,,,,,,74128.49372,,,,,,,,,,,,,,,
IGL c2994_light_IGKV4-1_IGKJ1,,,,,,,,,,,,,,,74128.49372,,,,,,,,,,,84651.04702,,,,
IGL c301_light_IGLV2-23_IGLJ1,507.4627944,1059.819952,574.0190238,,,1388.293057,813.2441966,,,,732.134987,,953.6021534,,544.0664243,,,,,1198.15,,,,,2491.402909,,550.0416499,3549.36078,703.4186914,
IGL c3042_light_IGLV2-14_IGLJ3,,543.0296326,,,,,,,,,,,,,,,,,6185.949726,2693.92,,,,691.5485384,,,,,848.1468684,
IGL c3045_light_IGLV1-44_IGLJ3,,36195.618,,,,,,,,,,,42204.31335,,,,,,,61516.05,,,,,25563.51935,,,21006.73921,45057.46828,22349.90214
IGL c3046_light_IGKV3-15_IGKJ2,,,,,,1358.362493,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3066_light_IGLV2-23_IGLJ2,,,,531.1992782,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3067_light_IGKV4-1_IGKJ4,,,,,,,,,2868.904547,,8046.574046,,,,,,,,,,,,,,,,,,,
IGL c306_light_IGLV2-14_IGLJ2,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c3074_light_IGKV4-1_IGKJ2,,,,,,,,,2868.904547,,8046.574046,,,,,,,,,,,,,,,,,,,
IGL c3076_light_IGKV3-15_IGKJ1,,,,,,,,,,,,,,,28872.28587,,,,,,,,,,,,,,,
IGL c3092_light_IGLV7-46_IGLJ3,,,7586.927521,,,,8839.990301,20726.34539,,4317.711294,,,,,3847.712018,,25920.05701,,,,,,,5754.164491,,,5242.690568,9530.931807,,
IGL c3108_light_IGLV3-19_IGLJ2,,8315.526579,,,,,11675.79867,,,,,,,15355.29666,,,,,,,,,,,,,,,,
IGL c3115_light_IGLV7-46_IGLJ1,10232.4424,,7586.927521,,14308.28005,,,20726.34539,,4317.711294,,,8515.672189,,3847.712018,,,,,,8608.811208,,,,,,5242.690568,9530.931807,4441.271598,
IGL c3116_light_IGLV2-18_IGLJ3,,,,,,,17387.12528,,,,,,,,,,,,,,,,,,,,,,,
IGL c3119_light_IGKV4-1_IGKJ1,,,,,,272601.294,,,,,,,,,74128.49372,,,,,,,,,,,84651.04702,284241.9451,,,
IGL c311_light_IGKV2-30_IGKJ1,,,,,,,23557.02689,,,,,,,,8467.384786,,,53712.90943,,,,,,,,,,,,
IGL c3125_light_IGLV3-19_IGLJ2,11169.28768,,,10254.11102,,12052.04992,,,,,,,,,,,,,,,,,,,18972.4232,,,,,
IGL c3131_light_IGKV3-20_IGKJ4,,,,101394.5737,,,,,,,,233802.4662,,,105817.2412,,,,,,,,,,163858.3825,,,,,150413.1317
IGL c3134_light_IGLV1-40_IGLJ2,,,,,,,,,,,,,57436.23956,,,,,,,,,,,,,,,,,
IGL c313_light_IGLV6-57_IGLJ2,,,,,,,,,,,,,,,4614.464338,,,,,,,,,,,5083.683015,,,,4352.614922
IGL c3173_light_IGKV1-9_IGKJ2,28465.70118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3176_light_IGKV3-15_IGKJ1,,,,,,,,,,,,,,,28872.28587,,,,,,,,,,,,,,,
IGL c3178_light_IGLV2-14_IGLJ2,,543.0296326,,,,,,,,,,,,,,,,,6185.949726,2693.92,,,,691.5485384,,,,,848.1468684,
IGL c3180_light_IGLV1-47_IGLJ2,,,,,,,,,,,,,50321.2876,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c3182_light_IGLV3-19_IGLJ2,11169.28768,,,10254.11102,,12052.04992,,,,,,,,,,,,,,,,,,,18972.4232,,,,,
IGL c3183_light_IGKV1D-13_IGKJ4,,,,,,,,69652.19896,,,,,,,,,,,,,,,,,,,,,,
IGL c3187_light_IGKV1D-13_IGKJ4,,,,,,,,69652.19896,,,,,,,,,,,,,,,,,,,,,,
IGL c3188_light_IGLV2-14_IGLJ2,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c3192_light_IGLV8-61_IGLJ3,,,,,,3608.898373,,,,1617.455403,,5818.75546,6025.810189,,638.839417,7331.688066,,,,,8327.608479,,20508.22203,,5946.460176,11118.60755,5736.951202,8815.801017,5478.486443,6016.284313
IGL c3207_light_IGLV6-57_IGLJ3,,,38711.69784,,,7366.027624,,,,,20508.22203,8275.932807,8535.474848,,,,,,20508.22203,,,,,,,,,,,
IGL c3208_light_IGLV8-61_IGLJ3,,,,15660.38799,5247.6012,,,1689.706905,,,,5724.387189,,3050.261186,,6063.885434,,,,,,3564.888175,,3107.12083,,11248.67953,,7884.959247,,
IGL c3209_light_IGKV4-1_IGKJ2,,6684.859535,,,,,20508.22203,,2868.904547,5303.315317,8046.574046,,,,,,,,,,,,,,,,,,,
IGL c3210_light_IGKV3-20_IGKJ4,,,,101394.5737,,,,,,,,233802.4662,,,105817.2412,,,,,,,,,,163858.3825,,,,,150413.1317
IGL c3215_light_IGLV2-8_IGLJ2,,,,,,,,,,,,,10983.86367,,,,,,6393.58777,6671.71,,,,,,,,,,
IGL c3229_light_IGLV1-44_IGLJ3,,,,,,,,,,,,,,,,,,,,,,,,,,,25.18889198,,,826.5511585
IGL c3232_light_IGLV3-25_IGLJ2,,9520.283491,,,,,,42762.40284,,,,,,,,,,,,,,,,,,,,,,
IGL c3235_light_IGLV2-14_IGLJ3,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c3242_light_IGLV1-51_IGLJ2,,,,,,,,,,,,,,,,,,,,,,,33445.88949,,10972.44289,,,,,
IGL c3252_light_IGKV4-1_IGKJ3,,6684.859535,,,,,20508.22203,,2868.904547,5303.315317,8046.574046,,,,,,,,,,,,,,,,,,,
IGL c325_light_IGKV2-24_IGKJ4,,,,,,28606.56567,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3260_light_IGKV4-1_IGKJ1,,,,,,,,,65385.30445,,,,,,,,,,,,,,,,,,,,,
IGL c3275_light_IGLV2-14_IGLJ2,,,3029.785685,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c327_light_IGKV4-1_IGKJ4,,,,,,,20508.22203,,2868.904547,,8046.574046,,,,,,,,,,,,,,,,,,,
IGL c3282_light_IGKV1-27_IGKJ1,,,,,,,,,,,,,,,,57314.9961,,,,,,,,,,,,,,
IGL c3290_light_IGLV3-19_IGLJ2,,,,10254.11102,,12052.04992,,,,,,,,,,,,,,,,,,,18972.4232,,,,,
IGL c3293_light_IGKV2D-28_IGKJ5,,,,,,128884.4126,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3303_light_IGLV2-14_IGLJ2,,,3029.785685,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3307_light_IGKV2-24_IGKJ1,,,,,,28606.56567,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3308_light_IGKV1D-39_IGKJ1,,,,,,,,,,,,,,50857.66182,,,,,,,,,,,,,,,,
IGL c3311_light_IGKV3-15_IGKJ1,,,,,,,,,,,,,,,28872.28587,,,,,,,,,,,,,,,
IGL c331_light_IGLV1-51_IGLJ2,,,,,,28651.28726,,,,,,,,53162.37402,,,,,,,,,,,,,,,,
IGL c3359_light_IGLV2-14_IGLJ1,,543.0296326,,,,,,,,,,,,,,,,,6185.949726,2693.92,,,,691.5485384,,,,,848.1468684,
IGL c3370_light_IGLV2-14_IGLJ2,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c3374_light_IGLV6-57_IGLJ2,,,,,,7366.027624,,,,,20508.22203,,,,,,,,20508.22203,,,9767.525004,,,,,,,,
IGL c338_light_IGLV3-25_IGLJ1,,,2362.197602,,,,,4342.447492,1548.108764,,,40004.20793,,,,1847.517792,,9518.888105,,,,6561.081037,,525.8038425,,,2521.695768,,,
IGL c3392_light_IGLV2-14_IGLJ3,3018.993279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3409_light_IGLV2-14_IGLJ1,,,,,,,,683.7616035,,,,,,,,,,,,,,,,,,,,,,
IGL c340_light_IGLV2-23_IGLJ1,507.4627944,1059.819952,574.0190238,,734.460991,1388.293057,813.2441966,1435.578334,,899.3912895,732.134987,896.7484398,953.6021534,,544.0664243,,1155.19755,,,1198.15,,3836.676566,,,2491.402909,931.4710768,550.0416499,3549.36078,703.4186914,
IGL c3413_light_IGLV2-11_IGLJ1,,,,,,,,,,,,,,,,,,,,,,,23551.77857,,,,,,,
IGL c3416_light_IGKV1D-33_IGKJ2,,,,,,,57699.59215,,,34363.34956,,64938.78944,,,,,,,,,64213.53034,,,,,,,,,
IGL c341_light_IGLV7-46_IGLJ3,,,7586.927521,,14308.28005,,,20726.34539,,4317.711294,,,8515.672189,,3847.712018,,,,,,,,,,,,5242.690568,9530.931807,,
IGL c3438_light_IGLV1-47_IGLJ2,,,,,,,,,,,,,50321.2876,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c3445_light_IGKV2D-29_IGKJ1,,,,7394.565352,17550.59594,,,14295.06612,,,,,,,,,,,,,,,,,,,,,,
IGL c3451_light_IGKV3-20_IGKJ4,,,,,,,10029.95489,,,,,,,,,,,,,,,,,,6483.750844,,,,,
IGL c3463_light_IGKV6-21_IGKJ4,,,,,,,,,,,,,,,,,,2159.155778,,,,,,,,,,,,
IGL c3474_light_IGKV4-1_IGKJ2,,,,,,,,,2868.904547,,8046.574046,,,,,,,,,,,,,,,,,,,
IGL c3487_light_IGLV9-49_IGLJ2,,,462.9094476,,,,,,,,,,,,,,,,,583.39,,,,,,,,,,
IGL c3492_light_IGLV7-43_IGLJ2,,,7586.927521,,14308.28005,,,20726.34539,,4317.711294,,,8515.672189,,3847.712018,,,,,,,,,,,,5242.690568,9530.931807,,
IGL c3493_light_IGKV1-5_IGKJ1,,,,,,,32996.90559,,,,,,,,,,,,,,,,,,,,,,,
IGL c3497_light_IGLV3-19_IGLJ2 (IGL c3973_light_IGLV3-19_IGLJ2),11169.28768,,,10254.11102,,12052.04992,,,,,,,,,,,,,,,,,,,18972.4232,,,,,
IGL c349_light_IGLV1-40_IGLJ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46099.52423,
IGL c34_light_IGLV2-23_IGLJ2,,,,,,,,,,,,,,,,,1182.823441,,,,,,,,,,,,,
IGL c3501_light_IGLV2-14_IGLJ3,,543.0296326,,,,,,,,,,,,,,,,,6185.949726,2693.92,,,,691.5485384,,,,,848.1468684,
IGL c3517_light_IGKV4-1_IGKJ1,,,,,,272601.294,,,,,,,,,74128.49372,,,,,,,,,,,84651.04702,284241.9451,,,
IGL c3524_light_IGLV2-8_IGLJ2,,,,,,,,,,,,,10983.86367,,,,,,6393.58777,6671.71,,,,,,,,,,
IGL c3526_light_IGLV2-8_IGLJ2,,,,,,,,,,,,,10983.86367,,,,,,6393.58777,6671.71,,,,,,,,,6527.147381,
IGL c3528_light_IGLV1-44_IGLJ3,,,,,,,,,,,,,,,,,,,,,,,,,,,25.18889198,,,826.5511585
IGL c3530_light_IGLV6-57_IGLJ3,,,,,,7366.027624,,,,,20508.22203,,,,,,,,20508.22203,,,9767.525004,,,,,,,,
IGL c3537_light_IGKV4-1_IGKJ4,,,,,,,,,,,,,,,,,,,,,,,,,,65849.26225,,,,
IGL c3541_light_IGKV4-1_IGKJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146880.8004,
IGL c3552_light_IGLV1-51_IGLJ2,,,,,,,,,,,,,,,,,,,,,,,33445.88949,,10972.44289,,,,,
IGL c3553_light_IGLV4-69_IGLJ3,,,,,,,,,,,,,,,,,5487.863464,,,,,,,,,,,,,
IGL c3560_light_IGKV4-1_IGKJ1,,,,,,,,,2868.904547,,,,,,,,,,,,,,,,,,,,,
IGL c3563_light_IGLV2-14_IGLJ1,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c3572_light_IGLV4-69_IGLJ2,,,,,,338.0628539,,,,,,,824.5873362,,,,,,,1575.03,,,85.46379455,404.3226851,,,942.6834576,36.80427139,352.4897492,433.9698498
IGL c3580_light_IGLV1-51_IGLJ2,,,,,,,,,,,,,,,,,,,,,,,33445.88949,,10972.44289,,,,,
IGL c3582_light_IGLV3-19_IGLJ1,,,,10254.11102,,12052.04992,,,,,,,,,,,,,,,,,,,18972.4232,,,,,
IGL c358_light_IGLV1-51_IGLJ1 (IGL c887_light_IGLV1-51_IGLJ1),,,,,,28651.28726,,,,,,,,53162.37402,,,,,,,,,,,,,,,,
IGL c3597_light_IGLV2-8_IGLJ3,,,,,,,,,,,,,10983.86367,,,,,,6393.58777,6671.71,,,,,,,,,6527.147381,
IGL c3598_light_IGKV1D-39_IGKJ1 (IGL c3723_light_IGKV1D-39_IGKJ1),,,,,,,,,,,,,,50857.66182,,,,,,,,,,,,,,,,
IGL c3602_light_IGKV3-15_IGKJ1,,,,,,,,,,,,,,,28872.28587,,,,,,,,,,,,,,,
IGL c3603_light_IGKV1-39_IGKJ1,,,,,,,,,,,,,,50857.66182,,,,,,,,,,,,,,,,
IGL c3615_light_IGLV7-43_IGLJ2,,,7586.927521,,14308.28005,,,20726.34539,,4317.711294,,,8515.672189,,3847.712018,,,,,,,,,,,,5242.690568,9530.931807,,
IGL c3616_light_IGLV2-14_IGLJ3,,543.0296326,,,,,,,,,,,,,,,,,6185.949726,2693.92,,,,,,,,,,
IGL c3617_light_IGLV1-47_IGLJ3,,,,,,,,,,,,,,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c361_light_IGLV3-25_IGLJ2,,,,,,27059.33532,,,,,,,,,18262.87826,,,,,,,,,21793.91219,,,33829.16229,,,23877.1493
IGL c3626_light_IGKV4-1_IGKJ4,,,,,,,,,,57322.5872,,,,,,,,,,,,,,,,,,,,
IGL c3629_light_IGLV7-43_IGLJ3,,,7586.927521,,14308.28005,,,20726.34539,,4317.711294,,,8515.672189,,3847.712018,,,,,,,,,,,,5242.690568,9530.931807,,
IGL c3640_light_IGLV1-47_IGLJ2,,,,,,,,,,,,,50321.2876,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c3641_light_IGLV2-14_IGLJ1,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c3651_light_IGLV6-57_IGLJ2,,,20510.20108,,,,,1946.300854,,,,,,,,,,,,,,,,,,,,,,
IGL c3656_light_IGLV6-57_IGLJ2 (IGL c3757_light_IGLV6-57_IGLJ2),,,,,,,,,,,,,,,,35847.4752,,,,,,,,,,,,10224.51657,,
IGL c3665_light_IGLV2-14_IGLJ2,,543.0296326,,,,,,,,,,,,,,,,,6185.949726,2693.92,,,,691.5485384,,,,,848.1468684,
IGL c3671_light_IGLV3-19_IGLJ1,,,,,,12052.04992,,,,,,9639.285701,,,,,,,,19753.4,,,,,18972.4232,,,,20875.17012,
IGL c3673_light_IGLV2-14_IGLJ2,,,3029.785685,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3677_light_IGKV6-21_IGKJ2,,,,,,,,629.2855981,,277.8508783,,,,,,,1493.269137,,,,,,10292.03148,,,581.2578833,,,,
IGL c3693_light_IGLV3-27_IGLJ3,,,,,,,,2994.764558,,,,,,,,13280.17888,,,,,,33002.58409,,,,,,,,2248.237546
IGL c3695_light_IGLV3-19_IGLJ3,11169.28768,,,10254.11102,,12052.04992,,,,,,,,,,,,,,,,,,,18972.4232,,,,,
IGL c3697_light_IGLV6-57_IGLJ2,,,,,,7366.027624,,,,,20508.22203,,,,,,,,20508.22203,,,9767.525004,,,,,,,,
IGL c3699_light_IGKV1-9_IGKJ2,28465.70118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c369_light_IGKV1-27_IGKJ2 (IGL c424_light_IGKV1-27_IGKJ2),,,,,,,,,,,,,,,,,,28254.76573,,,,,,,,,,,,
IGL c3705_light_IGKV1D-17_IGKJ1,,,,,,,,,,,,,,,,,,,,,,20508.22203,,,,,,,,
IGL c3719_light_IGLV2-8_IGLJ3,,,,,,,,,,,,,10983.86367,,,,,,6393.58777,6671.71,,,,,,,,,6527.147381,
IGL c3720_light_IGLV2-23_IGLJ2,,,,,,,,,,,567.5643106,,,,,,,,,719.6,,,,,,,,,,
IGL c3724_light_IGLV1-40_IGLJ2,,,115751.0987,37754.48916,126130.8341,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3725_light_IGKV1D-33_IGKJ5,,,,,,91744.69411,57699.59215,,28925.63016,,,,,,,,,,,,,139170.9772,,,,,215415.9041,,,
IGL c3728_light_IGKV4-1_IGKJ1,,,,,,,,,,,,,,,74128.49372,,,,,,,,,,,,,,,
IGL c3735_light_IGLV2-8_IGLJ2,,,,,,,,,,,,,10983.86367,,,,,,6393.58777,6671.71,,,,,,,,,6527.147381,
IGL c3745_light_IGLV4-69_IGLJ3,,,,,,338.0628539,,,,,,,824.5873362,,,,,,,1575.03,,,85.46379455,404.3226851,,,942.6834576,36.80427139,352.4897492,433.9698498
IGL c3747_light_IGLV2-8_IGLJ2,,,,,,,,,,,,,10983.86367,,,,,,6393.58777,6671.71,,,,,,,,,6527.147381,
IGL c3748_light_IGKV4-1_IGKJ5,,,128189.7286,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3754_light_IGLV2-14_IGLJ1,,543.0296326,,,,,,2140.496248,,1235.701681,,,,,,,,,6185.949726,2693.92,,,,691.5485384,,4941.293869,,,848.1468684,
IGL c3755_light_IGLV3-19_IGLJ2,,,,10254.11102,,12052.04992,,,,,,,,,,,,,,,,,,,18972.4232,,,,,
IGL c3764_light_IGKV1D-39_IGKJ1,,,,,,,,,,,,,,50857.66182,,,,,,,,,,,,,,,,
IGL c3774_light_IGKV1-9_IGKJ2,28465.70118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGL c3777_light_IGKV1D-33_IGKJ4,,,,,,,57699.59215,,,34363.34956,,64938.78944,,,,,,,,,64213.53034,,,,,,,,,
IGL c3780_light_IGLV2-23_IGLJ2,,,,,,,,,,,567.5643106,,,,,,,,,719.6,,,,,,,,,,
IGL c3791_light_IGKV6-21_IGKJ2,,,,,,,,,,,,,,,,,,2159.155778,,,,,,,,,,,,
IGL c3792_light_IGLV3-25_IGLJ2,,,,,,27059.33532,,52700.28583,,57943.29601,,,,,18262.87826,,,,,42130.76,17934.71019,,,21793.91219,,,33829.16229,,19933.77799,23877.1493
IGL c3796_light_IGKV4-1_IGKJ2,,6684.859535,,,,,20508.22203,,2868.904547,5303.315317,8046.574046,,,,,,,,,,,,,,,,,,,
IGL c3798_light_IGKV4-1_IGKJ4,,,,,,,,,,,,,,,,,,,,,,,,,173469.8544,,,,,
IGL c37_light_IGKV1-33_IGKJ4,,,,,,,,,,34363.34956,,64938.78944,,,,,,,,,64213.53034,,,,,,,,,
IGL c3806_light_IGLV2-14_IGLJ1,,,,,,,,,,,,,,,,,,,905.7102946,,,,,,,,,,,
IGL c3814_light_IGLV1-47_IGLJ3,,,,,,,,,,,,,,,,,,,,,20508.22203,,,,35394.27369,,,,,
IGL c3815_light_IGKV1D-39_IGKJ2,,,,,,26496.52361,8281.44722,,,,17185.97135,21577.71521,,,7233.538563,,,,,,,,,,,29412.65936,27825.55681,,,
