,pathway_name,source,n_genes,mean_AD,mean_Ctrl,diff
GO:0006195,purine nucleotide catabolic process,GO:BP,3,-0.05145442792501616,-0.09685359538798857,0.045399167462972415
GO:0070741,response to interleukin-6,GO:BP,3,-0.021698113207547172,-0.06706408345752608,0.04536597024997891
REAC:R-HSA-109581,Apoptosis,REAC,3,0.24208682734451553,0.28739243402847814,-0.04530560668396261
REAC:R-HSA-5357801,Programmed Cell Death,REAC,3,0.24208682734451553,0.28739243402847814,-0.04530560668396261
GO:0086003,cardiac muscle cell contraction,GO:BP,3,0.24844753251347435,0.2937219167785507,-0.04527438426507635
GO:0060048,cardiac muscle contraction,GO:BP,3,0.24844753251347435,0.2937219167785507,-0.04527438426507635
GO:0006941,striated muscle contraction,GO:BP,3,0.24844753251347435,0.2937219167785507,-0.04527438426507635
REAC:R-HSA-9679506,SARS-CoV Infections,REAC,7,-0.14300425333566538,-0.09780088222032975,-0.045203371115335636
GO:0007009,plasma membrane organization,GO:BP,4,0.24717044281843342,0.29235985894890176,-0.04518941613046834
GO:0006909,phagocytosis,GO:BP,19,0.25767312205503035,0.30281292834657836,-0.04513980629154801
KEGG:05418,Fluid shear stress and atherosclerosis,KEGG,4,-0.179594367199559,-0.13445782641631387,-0.04513654078324514
GO:0015631,tubulin binding,GO:MF,7,-0.10860282838122386,-0.0634876609060522,-0.04511516747517165
GO:0034142,toll-like receptor 4 signaling pathway,GO:BP,3,-0.28984606571373,-0.2448327828864135,-0.04501328282731651
GO:0140895,cell surface toll-like receptor signaling pathway,GO:BP,3,-0.28984606571373,-0.2448327828864135,-0.04501328282731651
GO:0034143,regulation of toll-like receptor 4 signaling pathway,GO:BP,3,-0.28984606571373,-0.2448327828864135,-0.04501328282731651
WP:WP4298,Acute viral myocarditis,WP,3,-0.1060070406009492,-0.061282168266891326,-0.04472487233405788
REAC:R-HSA-5693538,Homology Directed Repair,REAC,5,-0.05213383142497972,-0.09685359538798857,0.044719763963008856
REAC:R-HSA-5693532,DNA Double-Strand Break Repair,REAC,5,-0.05213383142497972,-0.09685359538798857,0.044719763963008856
KEGG:04530,Tight junction,KEGG,4,-0.12994678577484936,-0.08528427269730561,-0.04466251307754375
GO:0032870,cellular response to hormone stimulus,GO:BP,13,0.24648785485775893,0.20183965031640053,0.0446482045413584
GO:0001501,skeletal system development,GO:BP,10,0.3293903776382928,0.2847434971757913,0.04464688046250154
REAC:R-HSA-5663220,RHO GTPases Activate Formins,REAC,5,-0.12533335762984363,-0.08071629306861479,-0.04461706456122884
GO:0060759,regulation of response to cytokine stimulus,GO:BP,3,0.33934201049170637,0.38375753632454757,-0.044415525832841196
GO:0001959,regulation of cytokine-mediated signaling pathway,GO:BP,3,0.33934201049170637,0.38375753632454757,-0.044415525832841196
GO:2000147,positive regulation of cell motility,GO:BP,12,-0.06954219876620679,-0.11392750071198998,0.04438530194578319
GO:0030335,positive regulation of cell migration,GO:BP,12,-0.06954219876620679,-0.11392750071198998,0.04438530194578319
GO:0002062,chondrocyte differentiation,GO:BP,3,-0.10563610828838668,-0.1499653192656855,0.044329210977298805
GO:0043434,response to peptide hormone,GO:BP,10,0.25236825513712124,0.20806985922663324,0.04429839591048801
GO:0003682,chromatin binding,GO:MF,10,-0.10669567743128265,-0.1508219233979204,0.04412624596663774
REAC:R-HSA-2262752,Cellular responses to stress,REAC,14,0.4006231878916056,0.35652035852587327,0.04410282936573234
REAC:R-HSA-8953897,Cellular responses to stimuli,REAC,14,0.4006231878916056,0.35652035852587327,0.04410282936573234
GO:0060249,anatomical structure homeostasis,GO:BP,7,-0.1741168901303102,-0.13009187706016598,-0.044025013070144225
REAC:R-HSA-9668250,Defective factor IX causes hemophilia B,REAC,3,-0.2965800798914154,-0.34060484758141685,0.044024767690001465
GO:0001894,tissue homeostasis,GO:BP,6,-0.17397596454243064,-0.13009187706016598,-0.04388408748226466
GO:0042742,defense response to bacterium,GO:BP,14,0.18592302570951474,0.2297802342624057,-0.043857208552890964
GO:0010256,endomembrane system organization,GO:BP,10,0.2444287758388704,0.28823225509460704,-0.04380347925573663
GO:0043500,muscle adaptation,GO:BP,7,0.2212604964138599,0.264984008088054,-0.04372351167419411
GO:0010038,response to metal ion,GO:BP,10,-0.28077388099751077,-0.23716777653667748,-0.043606104460833295
GO:0098813,nuclear chromosome segregation,GO:BP,5,-0.16167758715093788,-0.11810787425918796,-0.04356971289174992
GO:0000819,sister chromatid segregation,GO:BP,5,-0.16167758715093788,-0.11810787425918796,-0.04356971289174992
GO:0009123,nucleoside monophosphate metabolic process,GO:BP,4,-0.03920800890830306,0.004310344827586207,-0.04351835373588927
GO:0017111,ribonucleoside triphosphate phosphatase activity,GO:MF,20,-0.23720513731634402,-0.2805077374197208,0.043302600103376776
GO:0040017,positive regulation of locomotion,GO:BP,14,-0.07089943268121139,-0.11392750071198998,0.04302806803077859
WP:WP2355,Corticotropin releasing hormone signaling,WP,3,-0.03985507246376811,-0.08285328212787142,0.04299820966410331
KEGG:04210,Apoptosis,KEGG,5,-0.12459009679582192,-0.0816052764190848,-0.04298482037673712
GO:0002694,regulation of leukocyte activation,GO:BP,12,-0.09146837492266353,-0.04857461308502593,-0.0428937618376376
GO:0048732,gland development,GO:BP,11,-0.27750733491153723,-0.3203485235643142,0.042841188652776974
GO:0008645,hexose transmembrane transport,GO:BP,3,-0.05841704863763688,-0.10104956947558612,0.04263252083794924
GO:1904659,D-glucose transmembrane transport,GO:BP,3,-0.05841704863763688,-0.10104956947558612,0.04263252083794924
GO:0008643,carbohydrate transport,GO:BP,3,-0.05841704863763688,-0.10104956947558612,0.04263252083794924
GO:0034219,carbohydrate transmembrane transport,GO:BP,3,-0.05841704863763688,-0.10104956947558612,0.04263252083794924
GO:0015749,monosaccharide transmembrane transport,GO:BP,3,-0.05841704863763688,-0.10104956947558612,0.04263252083794924
GO:0043235,receptor complex,GO:CC,6,-0.20432297529435725,-0.16169622403052908,-0.04262675126382817
GO:0051018,protein kinase A binding,GO:MF,3,0.0,-0.042528044410256496,0.042528044410256496
GO:0034237,protein kinase A regulatory subunit binding,GO:MF,3,0.0,-0.042528044410256496,0.042528044410256496
WP:WP35,G protein signaling,WP,3,0.0,-0.042528044410256496,0.042528044410256496
GO:0003674,molecular_function,GO:MF,274,0.12242914296777023,0.16495324026689925,-0.042524097299129024
GO:0046463,acylglycerol biosynthetic process,GO:BP,3,-0.0017814044956697389,-0.04420116702568218,0.042419762530012436
GO:0010866,regulation of triglyceride biosynthetic process,GO:BP,3,-0.0017814044956697389,-0.04420116702568218,0.042419762530012436
GO:0046460,neutral lipid biosynthetic process,GO:BP,3,-0.0017814044956697389,-0.04420116702568218,0.042419762530012436
GO:0019432,triglyceride biosynthetic process,GO:BP,3,-0.0017814044956697389,-0.04420116702568218,0.042419762530012436
GO:0090398,cellular senescence,GO:BP,4,-0.1071715296282025,-0.06478134221218736,-0.04239018741601515
REAC:R-HSA-166662,Lectin pathway of complement activation,REAC,4,-0.09149519948660334,-0.13382011199727523,0.042324912510671886
GO:0030496,midbody,GO:CC,3,-0.042137155297532654,0.0,-0.042137155297532654
GO:0046464,acylglycerol catabolic process,GO:BP,5,0.214319857568753,0.25644267643519414,-0.04212281886644115
GO:0046461,neutral lipid catabolic process,GO:BP,5,0.214319857568753,0.25644267643519414,-0.04212281886644115
GO:0019433,triglyceride catabolic process,GO:BP,5,0.214319857568753,0.25644267643519414,-0.04212281886644115
GO:0005814,centriole,GO:CC,4,-0.04210284998020847,0.0,-0.04210284998020847
GO:0030163,protein catabolic process,GO:BP,21,0.12225180882104518,0.0802264851421042,0.042025323678940976
GO:0051259,protein complex oligomerization,GO:BP,6,0.038495957140143894,0.08044021011675359,-0.0419442529766097
GO:0006754,ATP biosynthetic process,GO:BP,3,-0.04179951690821256,0.0,-0.04179951690821256
REAC:R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),REAC,3,-0.10159527589506685,-0.059819357966875396,-0.04177591792819146
REAC:R-HSA-5696394,DNA Damage Recognition in GG-NER,REAC,3,-0.10159527589506685,-0.059819357966875396,-0.04177591792819146
REAC:R-HSA-5696398,Nucleotide Excision Repair,REAC,3,-0.10159527589506685,-0.059819357966875396,-0.04177591792819146
GO:0051260,protein homooligomerization,GO:BP,5,0.040375814276860225,0.08214901774207083,-0.0417732034652106
GO:0007224,smoothened signaling pathway,GO:BP,3,0.17294005186461306,0.21465978825867701,-0.041719736394063955
GO:0101002,ficolin-1-rich granule,GO:CC,8,0.24150136440315864,0.2831707168902108,-0.04166935248705214
GO:0045321,leukocyte activation,GO:BP,17,0.06424777613901242,0.1059094602832594,-0.04166168414424698
GO:0051048,negative regulation of secretion,GO:BP,3,0.1527453418792379,0.111118266640134,0.04162707523910392
GO:0120031,plasma membrane bounded cell projection assembly,GO:BP,8,0.24430068438292932,0.2858554870386863,-0.04155480265575698
GO:0030031,cell projection assembly,GO:BP,8,0.24430068438292932,0.2858554870386863,-0.04155480265575698
GO:0010874,regulation of cholesterol efflux,GO:BP,6,0.14729252454970135,0.10589242181156107,0.04140010273814028
GO:0070555,response to interleukin-1,GO:BP,4,-0.04211477987421384,-0.08351346378908893,0.04139868391487509
GO:0051302,regulation of cell division,GO:BP,3,-0.0729389513800848,-0.03163053703834832,-0.04130841434173648
GO:0051781,positive regulation of cell division,GO:BP,3,-0.0729389513800848,-0.03163053703834832,-0.04130841434173648
GO:0044877,protein-containing complex binding,GO:MF,34,0.11586211284230416,0.15701069613989063,-0.04114858329758647
GO:1904813,ficolin-1-rich granule lumen,GO:CC,7,0.24210882968410208,0.2831707168902108,-0.041061887206108705
REAC:R-HSA-9711123,Cellular response to chemical stress,REAC,9,0.435075895079012,0.39439739824021985,0.040678496838792155
GO:0045661,regulation of myoblast differentiation,GO:BP,3,-0.15817227171884865,-0.11750031257388156,-0.04067195914496709
KEGG:04064,NF-kappa B signaling pathway,KEGG,5,-0.2854544219448167,-0.2448327828864135,-0.040621639058403186
GO:0007059,chromosome segregation,GO:BP,8,-0.15865999819293045,-0.11810787425918796,-0.04055212393374248
GO:0140513,nuclear protein-containing complex,GO:CC,8,-0.004794171122202781,0.0357052607511263,-0.040499431873329085
WP:WP364,IL6 signaling,WP,3,0.038229439876697774,0.0786867805690504,-0.04045734069235263
GO:1903319,positive regulation of protein maturation,GO:BP,4,0.21878106590760166,0.2590992378896887,-0.04031817198208704
GO:0010954,positive regulation of protein processing,GO:BP,4,0.21878106590760166,0.2590992378896887,-0.04031817198208704
WP:WP5108,Familial hyperlipidemia type 1,WP,6,0.20348094431378366,0.24362750745365896,-0.0401465631398753
WP:WP5112,Familial hyperlipidemia type 5,WP,6,0.20348094431378366,0.24362750745365896,-0.0401465631398753
WP:WP5111,Familial hyperlipidemia type 4,WP,6,0.20348094431378366,0.24362750745365896,-0.0401465631398753
GO:0042542,response to hydrogen peroxide,GO:BP,5,0.435110706598049,0.39503165210427965,0.04007905449376936
GO:0005743,mitochondrial inner membrane,GO:CC,4,-0.030277777777777782,-0.07035408294791115,0.04007630517013337
GO:0000781,"chromosome, telomeric region",GO:CC,3,-0.05679484837413227,-0.09685359538798857,0.040058747013856304
GO:0060070,canonical Wnt signaling pathway,GO:BP,3,0.15227307526896489,0.11231142463979397,0.03996165062917091
GO:0060828,regulation of canonical Wnt signaling pathway,GO:BP,3,0.15227307526896489,0.11231142463979397,0.03996165062917091
GO:0007346,regulation of mitotic cell cycle,GO:BP,6,-0.1480219339199103,-0.18796350048005295,0.03994156656014264
GO:0031341,regulation of cell killing,GO:BP,4,0.2848313187168308,0.244894558191667,0.03993676052516382
GO:0051493,regulation of cytoskeleton organization,GO:BP,12,0.07337482655197661,0.11325248996164054,-0.039877663409663935
GO:0050821,protein stabilization,GO:BP,5,-0.23065723331524407,-0.19082152599463525,-0.039835707320608815
GO:0046649,lymphocyte activation,GO:BP,11,0.09499973940192835,0.13483093883245417,-0.03983119943052582
GO:0071375,cellular response to peptide hormone stimulus,GO:BP,8,0.2530297624739669,0.21325021877114797,0.03977954370281894
GO:0032970,regulation of actin filament-based process,GO:BP,11,0.07476249725928072,0.11443731285334376,-0.03967481559406304
GO:0016482,cytosolic transport,GO:BP,3,-0.03947118314033863,0.0,-0.03947118314033863
GO:0010812,negative regulation of cell-substrate adhesion,GO:BP,3,0.012457342841432625,-0.026989278816108925,0.03944662165754155
REAC:R-HSA-390466,Chaperonin-mediated protein folding,REAC,3,-0.09402202682375557,-0.054634010324732404,-0.03938801649902317
REAC:R-HSA-391251,Protein folding,REAC,3,-0.09402202682375557,-0.054634010324732404,-0.03938801649902317
KEGG:05170,Human immunodeficiency virus 1 infection,KEGG,4,-0.11998862820758907,-0.08062957289672018,-0.03935905531086889
GO:0048646,anatomical structure formation involved in morphogenesis,GO:BP,27,0.0397229528575476,0.0004365558521000467,0.03928639700544755
GO:0071695,anatomical structure maturation,GO:BP,4,0.017086229681747212,0.05635900913036022,-0.039272779448613
GO:0021700,developmental maturation,GO:BP,4,0.017086229681747212,0.05635900913036022,-0.039272779448613
GO:0009161,ribonucleoside monophosphate metabolic process,GO:BP,3,-0.03920800890830306,0.0,-0.03920800890830306
REAC:R-HSA-416476,G alpha (q) signalling events,REAC,3,0.2321589891546199,0.19306994751664527,0.039089041637974636
GO:0005577,fibrinogen complex,GO:CC,4,-0.2540571209414861,-0.21504607513856516,-0.03901104580292092
GO:0006935,chemotaxis,GO:BP,11,-0.05886378079492359,-0.019864184716658215,-0.03899959607826538
GO:0042330,taxis,GO:BP,11,-0.05886378079492359,-0.019864184716658215,-0.03899959607826538
GO:0070371,ERK1 and ERK2 cascade,GO:BP,9,0.06565298219661432,0.02667911297909087,0.03897386921752345
WP:WP4352,Ciliary landscape,WP,3,0.1752239843698772,0.21417848100846187,-0.03895449663858466
GO:0009057,macromolecule catabolic process,GO:BP,24,0.10130176007168287,0.06253363165665568,0.03876812841502719
GO:0062207,regulation of pattern recognition receptor signaling pathway,GO:BP,4,-0.28355852096046946,-0.2448327828864135,-0.038725738074055965
GO:0031503,protein-containing complex localization,GO:BP,5,0.1478896111878115,0.18651151429781287,-0.03862190311000138
GO:0010594,regulation of endothelial cell migration,GO:BP,8,0.18103880290955054,0.1424598172047771,0.038578985704773444
GO:0030111,regulation of Wnt signaling pathway,GO:BP,5,0.15072874074525738,0.11231142463979397,0.03841731610546341
KEGG:04728,Dopaminergic synapse,KEGG,3,-0.03841057707973257,0.0,-0.03841057707973257
GO:0050867,positive regulation of cell activation,GO:BP,9,-0.2477668422721618,-0.2093883119571239,-0.038378530315037906
GO:0007160,cell-matrix adhesion,GO:BP,7,-0.0061772855746499294,-0.04453951678383325,0.03836223120918332
KEGG:05169,Epstein-Barr virus infection,KEGG,5,-0.11889206709203519,-0.08062957289672018,-0.03826249419531501
GO:0080135,regulation of cellular response to stress,GO:BP,8,-0.1065885323559177,-0.06842744463671972,-0.038161087719197975
GO:0033993,response to lipid,GO:BP,26,0.18436533999407984,0.22233667468377422,-0.03797133468969438
GO:0006282,regulation of DNA repair,GO:BP,6,-0.10564331804460245,-0.06768440796476935,-0.0379589100798331
GO:0034614,cellular response to reactive oxygen species,GO:BP,5,0.21515549542730864,0.25309518044822815,-0.03793968502091952
GO:0016055,Wnt signaling pathway,GO:BP,6,0.15020225238376955,0.11231142463979397,0.03789082774397558
GO:0009987,cellular process,GO:BP,253,0.13337764289211287,0.17109745867041953,-0.03771981577830666
GO:0006284,base-excision repair,GO:BP,5,-0.05914457113891465,-0.09685359538798857,0.03770902424907392
GO:0009411,response to UV,GO:BP,7,-0.05335319579426197,-0.09103169186430884,0.03767849607004688
GO:0048514,blood vessel morphogenesis,GO:BP,23,0.0703636208456949,0.03276192660318835,0.037601694242506555
GO:0043542,endothelial cell migration,GO:BP,10,0.16825964545762145,0.1306936854381358,0.037565960019485645
REAC:R-HSA-2132295,MHC class II antigen presentation,REAC,4,-0.03754706234839556,0.0,-0.03754706234839556
REAC:R-HSA-68882,Mitotic Anaphase,REAC,3,-0.03748680796316276,0.0,-0.03748680796316276
REAC:R-HSA-2555396,Mitotic Metaphase and Anaphase,REAC,3,-0.03748680796316276,0.0,-0.03748680796316276
GO:0015630,microtubule cytoskeleton,GO:CC,24,0.11921728519863335,0.15668229081877566,-0.03746500562014231
KEGG:04141,Protein processing in endoplasmic reticulum,KEGG,4,-0.053911291964221154,-0.016449380331562853,-0.0374619116326583
GO:0036064,ciliary basal body,GO:CC,3,-0.03735213772949622,0.0,-0.03735213772949622
GO:0016310,phosphorylation,GO:BP,19,0.09947990296280697,0.06223984482168395,0.037240058141123016
